	-9.670000	-7.740000	-5.800000	-3.870000	-1.930000	0.000000	1.940000	3.870000	5.810000	7.740000	9.640000	11.610000	13.550000	15.480000	17.410000	19.350000	21.280000	25.150000
800.000000	75.407225	76.880335	74.805591	80.807900	87.162025	46.680047	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1200.000000	77.007093	78.197846	79.735308	85.615814	90.961537	93.735456	95.174185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1600.000000	78.188510	80.227899	86.006219	90.437983	95.407233	95.178584	92.406833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2000.000000	79.884760	82.691828	88.029710	93.247739	94.902648	93.336709	90.407718	91.015598	90.343221	94.477716	94.963223	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2400.000000	79.573228	83.091383	90.196685	93.722556	94.464402	93.722724	91.870041	91.909717	93.153960	96.282517	95.576187	96.147546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2800.000000	79.742602	81.135368	83.559867	88.789546	92.049910	91.053762	88.610943	91.116028	98.065105	97.958374	97.307574	98.619619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3200.000000	79.775728	82.361659	86.146116	91.519473	92.809438	92.094351	90.822145	93.650250	93.645590	98.744521	101.140537	101.398491	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3600.000000	81.133095	84.774727	87.964714	93.616489	94.204585	94.207266	94.658493	95.403846	97.991304	101.036245	102.127901	101.454658	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4000.000000	87.701787	96.429177	98.451464	97.115779	97.803005	96.382196	102.355972	99.147727	100.698656	121.534734	103.544673	103.611279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4400.000000	93.553485	95.395260	98.322717	98.471188	96.822476	97.617584	98.089400	98.290702	102.588194	103.524419	102.153587	102.134653	99.075885	0.000000	0.000000	0.000000	0.000000	0.000000
4800.000000	96.499743	101.265310	104.018799	104.521353	104.251073	103.172032	102.170358	99.788272	107.510193	106.657072	101.603410	98.079091	96.580531	0.000000	0.000000	0.000000	0.000000	0.000000
5200.000000	97.558288	98.520797	99.990834	102.114669	102.270993	101.991588	100.880901	100.477548	104.501034	102.374162	97.600566	96.185460	94.924069	0.000000	0.000000	0.000000	0.000000	0.000000
5600.000000	95.711122	99.506840	102.900826	103.202904	101.752289	102.272599	102.178341	101.946079	101.340436	103.335183	98.191386	95.479242	93.543052	0.000000	0.000000	0.000000	0.000000	0.000000
6000.000000	104.240876	109.165249	103.811079	102.466125	100.922689	100.429234	107.705059	102.052596	101.977847	100.119445	97.656294	93.930351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6400.000000	92.080572	98.656129	102.732352	100.424152	100.273641	106.064699	101.326043	99.048336	101.262256	95.387700	92.594175	90.479777	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6800.000000	92.835289	91.200351	104.089447	104.150102	101.151495	104.564029	96.886757	93.522628	94.230148	87.622806	88.664536	85.510750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7200.000000	0.000000	0.000000	0.000000	0.000000	97.760000	95.090000	92.752387	86.705000	81.743943	81.750000	84.540000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7600.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
